"","(1,R1)","(2,R1)","(3,R1)"
"722",2.02143310371202e-05,0.998713063827844,0.00126672184111864
"723",2.47454306537963e-08,0.999987257330286,1.27179242833735e-05
"724",2.27064040993621e-05,0.998716082030988,0.00126121156491284
"725",6.99673551776349e-08,0.999975464458826,2.44655738188288e-05
"726",5.0169249211089e-06,0.999700704078242,0.000294278996836525
"727",2.24430483480768e-08,0.999984619335651,1.53582213008692e-05
"728",1.14717802549106e-06,0.999719106372053,0.000279746449921807
"729",9.43945496294467e-06,0.999279650721889,0.000710909823147785
"730",9.32378050603378e-06,0.999075919916105,0.00091475630338893
"731",1.40605344191818e-08,0.999950052291706,4.99336477598416e-05
"732",8.01414172246238e-08,0.99993356729546,6.63525631223678e-05
"733",1.35087141087594e-06,0.999745957078156,0.000252692050433452
"734",8.24335507249318e-06,0.999146338954304,0.000845417690623431
"735",2.0475142806294e-07,0.998412352255737,0.00158744299283541
"736",1.17169784100075e-05,0.999173610365288,0.000814672656301568
"737",3.82529002703251e-07,0.981462363663968,0.0185372538070296
"738",4.92400147261271e-07,0.198166996127046,0.801832511472807
"739",4.3756063560985e-05,0.995992370142514,0.00396387379392529
"740",7.16024772972502e-09,0.999997352446136,2.64039361647597e-06
"741",3.7933620224358e-06,0.999733066080627,0.000263140557350548
"742",5.78059575823253e-07,0.999855834610192,0.000143587330232358
"743",2.01803306786772e-09,0.999998497499953,1.50048201354377e-06
"744",4.55799469720689e-08,0.999942318014714,5.76364053392334e-05
"745",8.58050714576349e-08,0.999956595284737,4.33189101917034e-05
"746",6.95954427573047e-07,0.999813045475327,0.000186258570245307
"747",1.15640241482966e-05,0.999085461760438,0.000902974215414015
"748",1.69137803110491e-06,0.999673721539688,0.000324587082281096
"749",2.61965093541225e-06,0.999613962029754,0.000383418319310332
"750",8.42073707397934e-07,0.999834205678251,0.000164952248041683
"751",3.69928774911648e-07,0.999913604666137,8.60254050883762e-05
"752",2.23675910854127e-07,0.999952066996743,4.77093273458014e-05
"753",4.85464206805204e-07,0.99982281816052,0.000176696375272882
"754",5.30090487627829e-06,0.9994290454425,0.000565653652623228
"755",1.33415590889e-06,0.999837628131311,0.000161037712779729
"756",2.92225079779132e-06,0.999605320048531,0.000391757700671301
"757",2.04785473235175e-06,0.998835729487654,0.00116222265761325
"758",7.22517677348849e-06,0.999255980934566,0.000736793888660574
"759",6.41536238916289e-07,0.985934633851614,0.0140647246121475
"760",3.10547980975661e-06,0.998305312534087,0.00169158198610328
"761",1.26465045722044e-06,0.999573750594551,0.000424984754992316
"762",2.307002173694e-06,0.999372570829825,0.00062512216800136
"763",2.97906941884018e-06,0.999829402017072,0.000167618913509481
"764",5.00399475693373e-05,0.996722924740486,0.00322703531194459
"765",3.85007756113985e-05,0.997430210131842,0.002531289092547
"766",0.020669062692879,0.873005941252577,0.106324996054544
"767",1.25215367594113e-07,0.999638927700675,0.000360947083957801
"768",6.78362338714611e-06,0.999190682300022,0.000802534076590615
"769",3.33486177291489e-07,0.999972997977043,2.66685367800334e-05
"770",0.000480270507744524,0.993685360956584,0.00583436853567159
"771",3.9082478837633e-09,0.999569691150319,0.000430304941433405
"772",9.84738135489701e-08,0.972684340502082,0.0273155610241045
"773",4.47603174675433e-06,0.99812755385898,0.00186797010927381
"774",9.00794266694405e-06,0.999059429895016,0.000931562162317471
"775",2.84253407875289e-07,0.999618904899993,0.000380810846599068
"776",4.09109105697794e-06,0.999439393728949,0.000556515179994127
"777",1.47454973457665e-07,0.999168863274416,0.000830989270610524
"778",1.43463637772866e-06,0.956249033949559,0.0437495314140631
"779",5.90675539695986e-08,0.99997454333347,2.53975989762726e-05
"780",8.91717001642303e-07,0.999798696781187,0.000200411501810969
"781",1.2643761740711e-08,0.99998829257433,1.16947819080007e-05
"782",5.57830180322007e-07,0.999854254899608,0.000145187270211898
"783",5.59450982305517e-07,0.999853969711572,0.000145470837445225
"784",1.96980834781311e-05,0.097301719764749,0.902678582151773
"785",0.99314464597878,9.6314391547725e-06,0.0068457225820648
"786",2.77383141800006e-09,0.000373272535263197,0.999626724690905
"787",7.96020427905852e-09,0.000114660655137107,0.999885331384659
"788",1.45913191990434e-07,0.000500854802306697,0.999498999284501
"789",1.16519116441364e-07,0.000474721429647746,0.999525162051236
